;DateTime,Flow CMS/m
08/04/2016 22:10:05,0
08/04/2016 22:25:05,0
08/04/2016 22:40:05,0
08/04/2016 22:55:05,0
08/04/2016 23:10:05,0
08/04/2016 23:25:05,0
08/04/2016 23:40:05,0
08/04/2016 23:55:05,0
08/05/2016 00:10:05,0
08/05/2016 00:25:05,0
08/05/2016 00:40:05,0
08/05/2016 00:55:05,0
08/05/2016 01:10:05,0
08/05/2016 01:25:05,0
08/05/2016 01:40:05,0
08/05/2016 01:55:05,0
08/05/2016 02:10:05,0
08/05/2016 02:25:05,0
08/05/2016 02:40:05,0
08/05/2016 02:55:05,0
08/05/2016 03:10:05,0
08/05/2016 03:25:05,0
08/05/2016 03:40:05,0
08/05/2016 03:55:05,0
08/05/2016 04:10:05,0
08/05/2016 04:25:05,0
08/05/2016 04:40:05,0
08/05/2016 04:55:05,0
08/05/2016 05:10:05,0
08/05/2016 05:25:05,0
08/05/2016 05:40:05,0
08/05/2016 05:55:05,0
08/05/2016 06:10:05,0
08/05/2016 06:25:05,0
08/05/2016 06:40:05,0
08/05/2016 06:55:05,0
08/05/2016 07:10:05,0
08/05/2016 07:25:05,0
08/05/2016 07:40:05,0
08/05/2016 07:55:05,0
08/05/2016 08:10:05,0
08/05/2016 08:25:05,0
08/05/2016 08:40:05,0
08/05/2016 08:55:05,0
08/05/2016 09:10:05,0
08/05/2016 09:25:05,0
08/05/2016 09:40:05,0
08/05/2016 09:55:05,0
08/05/2016 10:10:05,0
08/05/2016 10:25:05,0
08/05/2016 10:40:05,0
08/05/2016 10:55:05,0
08/05/2016 11:10:05,0
08/05/2016 11:25:05,0
08/05/2016 11:40:05,0
08/05/2016 11:55:05,0
08/05/2016 12:10:05,0
08/05/2016 12:25:05,0
08/05/2016 12:40:05,0
08/05/2016 12:55:05,0
08/05/2016 13:10:05,0
08/05/2016 13:25:05,0
08/05/2016 13:40:05,0
08/05/2016 13:55:05,0
08/05/2016 14:10:05,0
08/05/2016 14:25:05,0
08/05/2016 14:40:05,0
08/05/2016 14:55:05,0
08/05/2016 15:10:05,0
08/05/2016 15:25:05,0
08/05/2016 15:40:05,0
08/05/2016 15:55:05,0
08/05/2016 16:10:05,0
08/05/2016 16:25:05,0
08/05/2016 16:40:05,0
08/05/2016 16:55:05,0
08/05/2016 17:10:05,0
08/05/2016 17:25:05,0
08/05/2016 17:40:05,0
08/05/2016 17:55:05,0
08/05/2016 18:10:05,0
08/05/2016 18:25:05,0
08/05/2016 18:40:05,0
08/05/2016 18:55:05,0
08/05/2016 19:10:05,0
08/05/2016 19:25:05,0
08/05/2016 19:40:05,0
08/05/2016 19:55:05,0
08/05/2016 20:10:05,0
08/05/2016 20:25:05,0
08/05/2016 20:40:05,0
08/05/2016 20:55:05,0
08/05/2016 21:10:05,0
08/05/2016 21:25:05,0
08/05/2016 21:40:05,0
08/05/2016 21:55:05,0
08/05/2016 22:10:05,0
08/05/2016 22:25:05,0
08/05/2016 22:40:05,0
08/05/2016 22:55:05,0
08/05/2016 23:10:05,0
08/05/2016 23:25:05,0
08/05/2016 23:40:05,0
08/05/2016 23:55:05,0
08/06/2016 00:10:05,0
08/06/2016 00:25:05,0
08/06/2016 00:40:05,0
08/06/2016 00:55:05,0
08/06/2016 01:10:05,0
08/06/2016 01:25:05,0
08/06/2016 01:40:05,0
08/06/2016 01:55:05,0
08/06/2016 02:10:05,0
08/06/2016 02:25:05,0
08/06/2016 02:40:05,0
08/06/2016 02:55:05,0
08/06/2016 03:10:05,0
08/06/2016 03:25:05,0
08/06/2016 03:40:05,0
08/06/2016 03:55:05,0
08/06/2016 04:10:05,0
08/06/2016 04:25:05,0
08/06/2016 04:40:05,0
08/06/2016 04:55:05,0
08/06/2016 05:10:05,0
08/06/2016 05:25:05,0
08/06/2016 05:40:05,0
08/06/2016 05:55:05,0
08/06/2016 06:10:05,0
08/06/2016 06:25:05,0
08/06/2016 06:40:05,0
08/06/2016 06:55:05,0
08/06/2016 07:10:05,0
08/06/2016 07:25:05,0
08/06/2016 07:40:05,0
08/06/2016 07:55:05,0
08/06/2016 08:10:05,0
08/06/2016 08:25:05,0
08/06/2016 08:40:05,0
08/06/2016 08:55:05,0
08/06/2016 09:10:05,0
08/06/2016 09:25:05,0
08/06/2016 09:40:05,0
08/06/2016 09:55:05,0
08/06/2016 10:10:05,0
08/06/2016 10:25:05,0
08/06/2016 10:40:05,0
08/06/2016 10:55:05,0
08/06/2016 11:10:05,0
08/06/2016 11:25:05,0
08/06/2016 11:40:05,0
08/06/2016 11:55:05,0
08/06/2016 12:10:05,0
08/06/2016 12:25:05,0
08/06/2016 12:40:05,0
08/06/2016 12:55:05,0
08/06/2016 13:10:05,0
08/06/2016 13:25:05,0
08/06/2016 13:40:05,0
08/06/2016 13:55:05,0
08/06/2016 14:10:05,0
08/06/2016 14:25:05,0
08/06/2016 14:40:05,0
08/06/2016 14:55:05,0
08/06/2016 15:10:05,0
08/06/2016 15:25:05,0
08/06/2016 15:40:05,0
08/06/2016 15:55:05,0
08/06/2016 16:10:05,0
08/06/2016 16:25:05,0
08/06/2016 16:40:05,0
08/06/2016 16:55:05,0
08/06/2016 17:10:05,0
08/06/2016 17:25:05,0
08/06/2016 17:40:05,0
08/06/2016 17:55:05,0
08/06/2016 18:10:05,0
08/06/2016 18:25:05,0
08/06/2016 18:40:05,0
08/06/2016 18:55:05,0
08/06/2016 19:10:05,0
08/06/2016 19:25:05,0
08/06/2016 19:40:05,0
08/06/2016 19:55:05,0
08/06/2016 20:10:05,0
08/06/2016 20:25:05,0
08/06/2016 20:40:05,0
08/06/2016 20:55:05,0
08/06/2016 21:10:05,0
08/06/2016 21:25:05,0
08/06/2016 21:40:05,0
08/06/2016 21:55:05,0
08/06/2016 22:10:05,0
08/06/2016 22:25:05,0
08/06/2016 22:40:05,0
08/06/2016 22:55:05,0
08/06/2016 23:10:05,0
08/06/2016 23:25:05,0
08/06/2016 23:40:05,0
08/06/2016 23:55:05,0
08/07/2016 00:10:05,0
08/07/2016 00:25:05,0
08/07/2016 00:40:05,0
08/07/2016 00:55:05,0
08/07/2016 01:10:05,0
08/07/2016 01:25:05,0
08/07/2016 01:40:05,0
08/07/2016 01:55:05,0
08/07/2016 02:10:05,0
08/07/2016 02:25:05,0
08/07/2016 02:40:05,0
08/07/2016 02:55:05,0
08/07/2016 03:10:05,0
08/07/2016 03:25:05,0
08/07/2016 03:40:05,0
08/07/2016 03:55:05,0
08/07/2016 04:10:05,0
08/07/2016 04:25:05,0
08/07/2016 04:40:05,0
08/07/2016 04:55:05,0
08/07/2016 05:10:05,0
08/07/2016 05:25:05,0
08/07/2016 05:40:05,0
08/07/2016 05:55:05,0
08/07/2016 06:10:05,0
08/07/2016 06:25:05,0
08/07/2016 06:40:05,0
08/07/2016 06:55:05,0
08/07/2016 07:10:05,0
08/07/2016 07:25:05,0
08/07/2016 07:40:05,0
08/07/2016 07:55:05,0
08/07/2016 08:10:05,0
08/07/2016 08:25:05,0
08/07/2016 08:40:05,0
08/07/2016 08:55:05,0
08/07/2016 09:10:05,0
08/07/2016 09:25:05,0
08/07/2016 09:40:05,0
08/07/2016 09:55:05,0
08/07/2016 10:10:05,0
08/07/2016 10:25:05,0
08/07/2016 10:40:05,0
08/07/2016 10:55:05,0
08/07/2016 11:10:05,0
08/07/2016 11:25:05,0
08/07/2016 11:40:05,0
08/07/2016 11:55:05,0
08/07/2016 12:10:05,0
08/07/2016 12:25:05,0
08/07/2016 12:40:05,0
08/07/2016 12:55:05,0
08/07/2016 13:10:05,0
08/07/2016 13:25:05,0
08/07/2016 13:40:05,0
08/07/2016 13:55:05,0
08/07/2016 14:10:05,0
08/07/2016 14:25:05,0
08/07/2016 14:40:05,0
08/07/2016 14:55:05,0
08/07/2016 15:10:05,0
08/07/2016 15:25:05,0
08/07/2016 15:40:05,0
08/07/2016 15:55:05,0
08/07/2016 16:10:05,0
08/07/2016 16:25:05,0
08/07/2016 16:40:05,0
08/07/2016 16:55:05,0
08/07/2016 17:10:05,0
08/07/2016 17:25:05,0
08/07/2016 17:40:05,0
08/07/2016 17:55:05,0
08/07/2016 18:10:05,0
08/07/2016 18:25:05,0
08/07/2016 18:40:05,0
08/07/2016 18:55:05,0
08/07/2016 19:10:05,0
08/07/2016 19:25:05,0
08/07/2016 19:40:05,0
08/07/2016 19:55:05,0
08/07/2016 20:10:05,0
08/07/2016 20:25:05,0
08/07/2016 20:40:05,0
08/07/2016 20:55:05,0
08/07/2016 21:10:05,0
08/07/2016 21:25:05,0
08/07/2016 21:40:05,0
08/07/2016 21:55:05,0
08/07/2016 22:10:05,0
08/07/2016 22:25:05,0
08/07/2016 22:40:05,0
08/07/2016 22:55:05,0
08/07/2016 23:10:05,0
08/07/2016 23:25:05,0
08/07/2016 23:40:05,0
08/07/2016 23:55:05,0
08/08/2016 00:10:05,0
08/08/2016 00:25:05,0
08/08/2016 00:40:05,0
08/08/2016 00:55:05,0
08/08/2016 01:10:05,0
08/08/2016 01:25:05,0
08/08/2016 01:40:05,0
08/08/2016 01:55:05,0
08/08/2016 02:10:05,0
08/08/2016 02:25:05,0
08/08/2016 02:40:05,0
08/08/2016 02:55:05,0
08/08/2016 03:10:05,0
08/08/2016 03:25:05,0
08/08/2016 03:40:05,0
08/08/2016 03:55:05,0
08/08/2016 04:10:05,0
08/08/2016 04:25:05,0
08/08/2016 04:40:05,0
08/08/2016 04:55:05,0
08/08/2016 05:10:05,0
08/08/2016 05:25:05,0
08/08/2016 05:40:05,0
08/08/2016 05:55:05,0
08/08/2016 06:10:05,0
08/08/2016 06:25:05,0
08/08/2016 06:40:05,0
08/08/2016 06:55:05,0
08/08/2016 07:10:05,0
08/08/2016 07:25:05,0
08/08/2016 07:40:05,0
08/08/2016 07:55:05,0
08/08/2016 08:10:05,0
08/08/2016 08:25:05,0
08/08/2016 08:40:05,0
08/08/2016 08:55:05,0
08/08/2016 09:10:05,0
08/08/2016 09:25:05,0
08/08/2016 09:40:05,0
08/08/2016 09:55:05,0
08/08/2016 10:10:05,0
08/08/2016 10:25:05,0
08/08/2016 10:40:05,0
08/08/2016 10:55:05,0
08/08/2016 11:10:05,0
08/08/2016 11:25:05,0
08/08/2016 11:40:05,0
08/08/2016 11:55:05,0
08/08/2016 12:10:05,0
08/08/2016 12:25:05,0
08/08/2016 12:40:05,0
08/08/2016 12:55:05,0
08/08/2016 13:10:05,0
08/08/2016 13:25:05,0
08/08/2016 13:40:05,0
08/08/2016 13:55:05,0
08/08/2016 14:10:05,0
08/08/2016 14:25:05,0
08/08/2016 14:40:05,0
08/08/2016 14:55:05,0
08/08/2016 15:10:05,0
08/08/2016 15:25:05,0
08/08/2016 15:40:05,0
08/08/2016 15:55:05,0
08/08/2016 16:10:05,0
08/08/2016 16:25:05,0
08/08/2016 16:40:05,0
08/08/2016 16:55:05,0
08/08/2016 17:10:05,0
08/08/2016 17:25:05,0
08/08/2016 17:40:05,0
08/08/2016 17:55:05,0
08/08/2016 18:10:05,0
08/08/2016 18:25:05,0
08/08/2016 18:40:05,0
08/08/2016 18:55:05,0
08/08/2016 19:10:05,0
08/08/2016 19:25:05,0
08/08/2016 19:40:05,0
08/08/2016 19:55:05,0
08/08/2016 20:10:05,0
08/08/2016 20:25:05,0
08/08/2016 20:40:05,0
08/08/2016 20:55:05,0
08/08/2016 21:10:05,0
08/08/2016 21:25:05,0
08/08/2016 21:40:05,0
08/08/2016 21:55:05,0
08/08/2016 22:10:05,0
08/08/2016 22:25:05,0
08/08/2016 22:40:05,0
08/08/2016 22:55:05,0
08/08/2016 23:10:05,0
08/08/2016 23:25:05,0
08/08/2016 23:40:05,0
08/08/2016 23:55:05,0
08/09/2016 00:10:05,0
08/09/2016 00:25:05,0
08/09/2016 00:40:05,0
08/09/2016 00:55:05,0
08/09/2016 01:10:05,0
08/09/2016 01:25:05,0
08/09/2016 01:40:05,0
08/09/2016 01:55:05,0
08/09/2016 02:10:05,0
08/09/2016 02:25:05,0
08/09/2016 02:40:05,0
08/09/2016 02:55:05,0
08/09/2016 03:10:05,0
08/09/2016 03:25:05,0
08/09/2016 03:40:05,0
08/09/2016 03:55:05,0
08/09/2016 04:10:05,0
08/09/2016 04:25:05,0
08/09/2016 04:40:05,0
08/09/2016 04:55:05,0
08/09/2016 05:10:05,0
08/09/2016 05:25:05,0
08/09/2016 05:40:05,0
08/09/2016 05:55:05,0
08/09/2016 06:10:05,0
08/09/2016 06:25:05,0
08/09/2016 06:40:05,0
08/09/2016 06:55:05,0
08/09/2016 07:10:05,0
08/09/2016 07:25:05,0
08/09/2016 07:40:05,0
08/09/2016 07:55:05,0
08/09/2016 08:10:05,0
08/09/2016 08:25:05,0
08/09/2016 08:40:05,0
08/09/2016 08:55:05,0
08/09/2016 09:10:05,0
08/09/2016 09:25:05,0
08/09/2016 09:40:05,0
08/09/2016 09:55:05,0
08/09/2016 10:10:05,0
08/09/2016 10:25:05,0
08/09/2016 10:40:05,0
08/09/2016 10:55:05,0
08/09/2016 11:10:05,0
08/09/2016 11:25:05,0
08/09/2016 11:40:05,0
08/09/2016 11:55:05,0
08/09/2016 12:10:05,0
08/09/2016 12:25:05,0
08/09/2016 12:40:05,0
08/09/2016 12:55:05,0
08/09/2016 13:10:05,0
08/09/2016 13:25:05,0
08/09/2016 13:40:05,0
08/09/2016 13:55:05,0
08/09/2016 14:10:05,0
08/09/2016 14:25:05,0
08/09/2016 14:40:05,0
08/09/2016 14:55:05,0
08/09/2016 15:10:05,0
08/09/2016 15:25:05,0
08/09/2016 15:40:05,0
08/09/2016 15:55:05,0
08/09/2016 16:10:05,0
08/09/2016 16:25:05,0
08/09/2016 16:40:05,0
08/09/2016 16:55:05,0
08/09/2016 17:10:05,0
08/09/2016 17:25:05,0
08/09/2016 17:40:05,0
08/09/2016 17:55:05,0
08/09/2016 18:10:05,0
08/09/2016 18:25:05,0
08/09/2016 18:40:05,0
08/09/2016 18:55:05,0
08/09/2016 19:10:05,0
08/09/2016 19:25:05,0
08/09/2016 19:40:05,0
08/09/2016 19:55:05,0
08/09/2016 20:10:05,0
08/09/2016 20:25:05,0
08/09/2016 20:40:05,0
08/09/2016 20:55:05,0
08/09/2016 21:10:05,0
08/09/2016 21:25:05,0
08/09/2016 21:40:05,0
08/09/2016 21:55:05,0
08/09/2016 22:10:05,0
08/09/2016 22:25:05,0
08/09/2016 22:40:05,0
08/09/2016 22:55:05,0
08/09/2016 23:10:05,0
08/09/2016 23:25:05,0
08/09/2016 23:40:05,0
08/09/2016 23:55:05,0
08/10/2016 00:10:05,0
08/10/2016 00:25:05,0
08/10/2016 00:40:05,0
08/10/2016 00:55:05,0
08/10/2016 01:10:05,0
08/10/2016 01:25:05,0
08/10/2016 01:40:05,0
08/10/2016 01:55:05,0
08/10/2016 02:10:05,0
08/10/2016 02:25:05,0
08/10/2016 02:40:05,0
08/10/2016 02:55:05,0
08/10/2016 03:10:05,0
08/10/2016 03:25:05,0
08/10/2016 03:40:05,0
08/10/2016 03:55:05,0
08/10/2016 04:10:05,0
08/10/2016 04:25:05,0
08/10/2016 04:40:05,0
08/10/2016 04:55:05,0
08/10/2016 05:10:05,0
08/10/2016 05:25:05,0
08/10/2016 05:40:05,0
08/10/2016 05:55:05,0
08/10/2016 06:10:05,0
08/10/2016 06:25:05,0
08/10/2016 06:40:05,0
08/10/2016 06:55:05,0
08/10/2016 07:10:05,0
08/10/2016 07:25:05,0
08/10/2016 07:40:05,0
08/10/2016 07:55:05,0
08/10/2016 08:10:05,0
08/10/2016 08:25:05,0
08/10/2016 08:40:05,0
08/10/2016 08:55:05,0
08/10/2016 09:10:05,0
08/10/2016 09:25:05,0
08/10/2016 09:40:05,0
08/10/2016 09:55:05,0
08/10/2016 10:10:05,0
08/10/2016 10:25:05,0
08/10/2016 10:40:05,0
08/10/2016 10:55:05,0
08/10/2016 11:10:05,0
08/10/2016 11:25:05,0
08/10/2016 11:40:05,0
08/10/2016 11:55:05,0
08/10/2016 12:10:05,0
08/10/2016 12:25:05,0
08/10/2016 12:40:05,0
08/10/2016 12:55:05,0
08/10/2016 13:10:05,0
08/10/2016 13:25:05,0
08/10/2016 13:40:05,0
08/10/2016 13:55:05,0
08/10/2016 14:10:05,0
08/10/2016 14:25:05,0
08/10/2016 14:40:05,0
08/10/2016 14:55:05,0
08/10/2016 15:10:05,0
08/10/2016 15:25:05,0
08/10/2016 15:40:05,0
08/10/2016 15:55:05,0
08/10/2016 16:10:05,0
08/10/2016 16:25:05,0
08/10/2016 16:40:05,0
08/10/2016 16:55:05,0
08/10/2016 17:10:05,0
08/10/2016 17:25:05,0
08/10/2016 17:40:05,0
08/10/2016 17:55:05,0
08/10/2016 18:10:05,0
08/10/2016 18:25:05,0
08/10/2016 18:40:05,0
08/10/2016 18:55:05,0
08/10/2016 19:10:05,0
08/10/2016 19:25:05,0
08/10/2016 19:40:05,0
08/10/2016 19:55:05,0
08/10/2016 20:10:05,0
08/10/2016 20:25:05,0
08/10/2016 20:40:05,0
08/10/2016 20:55:05,0
08/10/2016 21:10:05,0
08/10/2016 21:25:05,0
08/10/2016 21:40:05,0
08/10/2016 21:55:05,0
08/10/2016 22:10:05,0
08/10/2016 22:25:05,0
08/10/2016 22:40:05,0
08/10/2016 22:55:05,0
08/10/2016 23:10:05,0
08/10/2016 23:25:05,0
08/10/2016 23:40:05,0
08/10/2016 23:55:05,0
08/11/2016 00:10:05,0
08/11/2016 00:25:05,0
08/11/2016 00:40:05,0
08/11/2016 00:55:05,0
08/11/2016 01:10:05,0
08/11/2016 01:25:05,0
08/11/2016 01:40:05,0
08/11/2016 01:55:05,0
08/11/2016 02:10:05,0
08/11/2016 02:25:05,0
08/11/2016 02:40:05,0
08/11/2016 02:55:05,0
08/11/2016 03:10:05,0
08/11/2016 03:25:05,0
08/11/2016 03:40:05,0
08/11/2016 03:55:05,0
08/11/2016 04:10:05,0
08/11/2016 04:25:05,0
08/11/2016 04:40:05,0
08/11/2016 04:55:05,0
08/11/2016 05:10:05,0
08/11/2016 05:25:05,0
08/11/2016 05:40:05,0
08/11/2016 05:55:05,0
08/11/2016 06:10:05,0
08/11/2016 06:25:05,0
08/11/2016 06:40:05,0
08/11/2016 06:55:05,0
08/11/2016 07:10:05,0
08/11/2016 07:25:05,0
08/11/2016 07:40:05,0
08/11/2016 07:55:05,0
08/11/2016 08:10:05,0
08/11/2016 08:25:05,0
08/11/2016 08:40:05,0
08/11/2016 08:55:05,0
08/11/2016 09:10:05,0
08/11/2016 09:25:05,0
08/11/2016 09:40:05,0
08/11/2016 09:55:05,0
08/11/2016 10:10:05,0
08/11/2016 10:25:05,0
08/11/2016 10:40:05,0
08/11/2016 10:55:05,0
08/11/2016 11:10:05,0
08/11/2016 11:25:05,0
08/11/2016 11:40:05,0
08/11/2016 11:55:05,0
08/11/2016 12:10:05,0
08/11/2016 12:25:05,0
08/11/2016 12:40:05,0
08/11/2016 12:55:05,0
08/11/2016 13:10:05,0
08/11/2016 13:25:05,0
08/11/2016 13:40:05,0
08/11/2016 13:55:05,0
08/11/2016 14:10:05,0
08/11/2016 14:25:05,0
08/11/2016 14:40:05,0
08/11/2016 14:55:05,0
08/11/2016 15:10:05,0
08/11/2016 15:25:05,0
08/11/2016 15:40:05,0
08/11/2016 15:55:05,0
08/11/2016 16:10:05,0
08/11/2016 16:25:05,0
08/11/2016 16:40:05,0
08/11/2016 16:55:05,0
08/11/2016 17:10:05,0
08/11/2016 17:25:05,0
08/11/2016 17:40:05,0
08/11/2016 17:55:05,0
08/11/2016 18:10:05,0
08/11/2016 18:25:05,0
08/11/2016 18:40:05,0
08/11/2016 18:55:05,0
08/11/2016 19:10:05,0
08/11/2016 19:25:05,0
08/11/2016 19:40:05,0
08/11/2016 19:55:05,0
08/11/2016 20:10:05,0
08/11/2016 20:25:05,0
08/11/2016 20:40:05,0
08/11/2016 20:55:05,0
08/11/2016 21:10:05,0
08/11/2016 21:25:05,0
08/11/2016 21:40:05,0
08/11/2016 21:55:05,0
08/11/2016 22:10:05,0
08/11/2016 22:25:05,0
08/11/2016 22:40:05,0
08/11/2016 22:55:05,0
08/11/2016 23:10:05,0
08/11/2016 23:25:05,0
08/11/2016 23:40:05,0
08/11/2016 23:55:05,0
08/12/2016 00:10:05,0
08/12/2016 00:25:05,0
08/12/2016 00:40:05,0
08/12/2016 00:55:05,0
08/12/2016 01:10:05,0
08/12/2016 01:25:05,0
08/12/2016 01:40:05,0
08/12/2016 01:55:05,0
08/12/2016 02:10:05,0
08/12/2016 02:25:05,0
08/12/2016 02:40:05,0
08/12/2016 02:55:05,0
08/12/2016 03:10:05,0
08/12/2016 03:25:05,0
08/12/2016 03:40:05,0
08/12/2016 03:55:05,0
08/12/2016 04:10:05,0
08/12/2016 04:25:05,0
08/12/2016 04:40:05,0
08/12/2016 04:55:05,0
08/12/2016 05:10:05,0
08/12/2016 05:25:05,0
08/12/2016 05:40:05,0
08/12/2016 05:55:05,0
08/12/2016 06:10:05,0
08/12/2016 06:25:05,0
08/12/2016 06:40:05,0
08/12/2016 06:55:05,0
08/12/2016 07:10:05,0
08/12/2016 07:25:05,0
08/12/2016 07:40:05,0
08/12/2016 07:55:05,0
08/12/2016 08:10:05,0
08/12/2016 08:25:05,0
08/12/2016 08:40:05,0
08/12/2016 08:55:05,0
08/12/2016 09:10:05,0
08/12/2016 09:25:05,0
08/12/2016 09:40:05,0
08/12/2016 09:55:05,0
08/12/2016 10:10:05,0
08/12/2016 10:25:05,0
08/12/2016 10:40:05,0
08/12/2016 10:55:05,0
08/12/2016 11:10:05,0
08/12/2016 11:25:05,0
08/12/2016 11:40:05,0
08/12/2016 11:55:05,0
08/12/2016 12:10:05,0
08/12/2016 12:25:05,0
08/12/2016 12:40:05,0
08/12/2016 12:55:05,0
08/12/2016 13:10:05,0
08/12/2016 13:25:05,0
08/12/2016 13:40:05,0
08/12/2016 13:55:05,0
08/12/2016 14:10:05,0
08/12/2016 14:25:05,0
08/12/2016 14:40:05,0
08/12/2016 14:55:05,0
08/12/2016 15:10:05,0
08/12/2016 15:25:05,0
08/12/2016 15:40:05,0
08/12/2016 15:55:05,0
08/12/2016 16:10:05,0
08/12/2016 16:25:05,0
08/12/2016 16:40:05,0
08/12/2016 16:55:05,0
08/12/2016 17:10:05,0
08/12/2016 17:25:05,0
08/12/2016 17:40:05,0
08/12/2016 17:55:05,0
08/12/2016 18:10:05,0
08/12/2016 18:25:05,0
08/12/2016 18:40:05,0
08/12/2016 18:55:05,0
08/12/2016 19:10:05,0
08/12/2016 19:25:05,0
08/12/2016 19:40:05,0
08/12/2016 19:55:05,0
08/12/2016 20:10:05,0
08/12/2016 20:25:05,0
08/12/2016 20:40:05,0
08/12/2016 20:55:05,0
08/12/2016 21:10:05,0
08/12/2016 21:25:05,0
08/12/2016 21:40:05,0
08/12/2016 21:55:05,0
08/12/2016 22:10:05,0
08/12/2016 22:25:05,0
08/12/2016 22:40:05,0
08/12/2016 22:55:05,0
08/12/2016 23:10:05,0
08/12/2016 23:25:05,0
08/12/2016 23:40:05,0
08/12/2016 23:55:05,0
08/13/2016 00:10:05,0
08/13/2016 00:25:05,0
08/13/2016 00:40:05,0
08/13/2016 00:55:05,0
08/13/2016 01:10:05,0
08/13/2016 01:25:05,0
08/13/2016 01:40:05,0
08/13/2016 01:55:05,0
08/13/2016 02:10:05,0
08/13/2016 02:25:05,0
08/13/2016 02:40:05,0
08/13/2016 02:55:05,0
08/13/2016 03:10:05,0
08/13/2016 03:25:05,0
08/13/2016 03:40:05,0
08/13/2016 03:55:05,0
08/13/2016 04:10:05,0
08/13/2016 04:25:05,0
08/13/2016 04:40:05,0
08/13/2016 04:55:05,0
08/13/2016 05:10:05,0
08/13/2016 05:25:05,0
08/13/2016 05:40:05,0
08/13/2016 05:55:05,0
08/13/2016 06:10:05,0
08/13/2016 06:25:05,0
08/13/2016 06:40:05,0
08/13/2016 06:55:05,0
08/13/2016 07:10:05,0
08/13/2016 07:25:05,0
08/13/2016 07:40:05,0
08/13/2016 07:55:05,0
08/13/2016 08:10:05,0
08/13/2016 08:25:05,0
08/13/2016 08:40:05,0
08/13/2016 08:55:05,0
08/13/2016 09:10:05,0
08/13/2016 09:25:05,0
08/13/2016 09:40:05,0
08/13/2016 09:55:05,0
08/13/2016 10:10:05,0
08/13/2016 10:25:05,0
08/13/2016 10:40:05,0
08/13/2016 10:55:05,0
08/13/2016 11:10:05,0
08/13/2016 11:25:05,0
